"animal","gene","sex","zygosity","week","weight"
"2302",114293118,"4277",1,0,14.571428571,24.17
"2303",114293537,"4277",1,0,13.857142857,21.36
"2304",114293122,"4277",1,0,15.142857142,25.33
"2305",114293541,"4277",0,0,12.142857142,17.57
"2306",114293118,"4277",1,0,17.571428571,22.82
"2307",114293122,"4277",1,0,18.142857142,25.78
"2308",114293542,"4277",0,0,8.142857142,16.34
"2309",114293538,"4277",1,0,11.857142857,20.73
"2310",114293123,"4277",1,0,14.142857142,23.52
"2311",114293542,"4277",0,0,11.142857142,17.47
"2312",127746884,"4277",0,0,5.428571428,11.2
"2313",114293119,"4277",0,0,14,17.33
"2314",114293123,"4277",1,0,17.142857142,24.3
"2315",114293119,"4277",0,0,17,18.31
"2316",114293539,"4277",1,0,10.857142857,18.54
"2317",114293124,"4277",1,0,13.142857142,23.86
"2318",114293120,"4277",1,0,12,21.95
"2319",114293539,"4277",1,0,13.857142857,20.61
"2320",114293124,"4277",1,0,16.142857142,24.23
"2321",114293120,"4277",1,0,15,25.09
"2322",114293540,"4277",0,0,8.142857142,16.01
"2323",114293540,"4277",0,0,11.142857142,17.75
"2324",114293125,"4277",0,0,13.428571428,20.45
"2325",114293121,"4277",0,0,13.142857142,19.32
"2326",114293125,"4277",0,0,16.428571428,20.96
"2327",114293121,"4277",0,0,16.142857142,20.23
"2328",114293537,"4277",1,0,11.857142857,19.37
"2329",114293122,"4277",1,0,13.142857142,24.34
"2330",114293541,"4277",0,0,10.142857142,16.42
"2331",114293118,"4277",1,0,15.571428571,21.71
"2332",114293122,"4277",1,0,16.142857142,25.82
"2333",114293541,"4277",0,0,13.142857142,18.9
"2334",114293118,"4277",1,0,18.571428571,22.51
"2335",114293538,"4277",1,0,9.857142857,20.05
"2336",114293542,"4277",0,0,9.142857142,16.96
"2337",114293119,"4277",0,0,12,15.67
"2338",114293538,"4277",1,0,12.857142857,22.14
"2339",114293123,"4277",1,0,15.142857142,23.33
"2340",114293542,"4277",0,0,12.142857142,17.28
"2341",127746884,"4277",0,0,6.428571428,12.58
"2342",114293119,"4277",0,0,15,17.72
"2343",114293123,"4277",1,0,18.142857142,24.63
"2344",114293539,"4277",1,0,11.857142857,18.66
"2345",114293124,"4277",1,0,14.142857142,24.3
"2346",114293120,"4277",1,0,13,23.77
"2347",114293124,"4277",1,0,17.142857142,25.23
"2348",114293120,"4277",1,0,16,24.99
"2349",114293540,"4277",0,0,9.142857142,16.21
"2350",114293125,"4277",0,0,14.428571428,20.24
"2351",114293121,"4277",0,0,14.142857142,19.92
"2352",114293540,"4277",0,0,12.142857142,17.58
"2353",114293125,"4277",0,0,17.428571428,21.26
"2354",114293537,"4277",1,0,9.857142857,18.61
"2355",114293121,"4277",0,0,17.142857142,20.48
"2356",114293541,"4277",0,0,8.142857142,15.9
"2357",114293118,"4277",1,0,13.571428571,20.49
"2358",114293537,"4277",1,0,12.857142857,21.06
"2359",114293122,"4277",1,0,14.142857142,21.49
"2360",114293541,"4277",0,0,11.142857142,17.74
"2361",114293118,"4277",1,0,16.571428571,22.24
"2362",114293122,"4277",1,0,17.142857142,26.41
"2363",114293538,"4277",1,0,10.857142857,20.76
"2364",114293123,"4277",1,0,13.142857142,22.91
"2365",114293542,"4277",0,0,10.142857142,16.6
"2366",114293119,"4277",0,0,13,16.81
"2367",114293538,"4277",1,0,13.857142857,21.63
"2368",114293123,"4277",1,0,16.142857142,23.85
"2369",114293542,"4277",0,0,13.142857142,18.05
"2370",127746884,"4277",0,0,7.428571428,14.33
"2371",114293119,"4277",0,0,16,18.77
"2372",114293539,"4277",1,0,9.857142857,18.25
"2373",114293539,"4277",1,0,12.857142857,20.28
"2374",114293124,"4277",1,0,15.142857142,24.22
"2375",114293120,"4277",1,0,14,24.21
"2376",114293124,"4277",1,0,18.142857142,25.54
"2377",114293120,"4277",1,0,17,25.27
"2378",114293540,"4277",0,0,10.142857142,16.5
"2379",114293125,"4277",0,0,12.428571428,19.5
"2380",114293537,"4277",1,0,16.857142857,21.22
"2381",114293538,"4277",1,0,16.857142857,22.63
"2382",114293540,"4277",0,0,14.142857142,18.55
"2383",114293120,"4277",1,0,18,25.01
"2384",114293541,"4277",0,0,14.142857142,20.19
"2385",114293542,"4277",0,0,15.142857142,18.77
"2386",114293539,"4277",1,0,15.857142857,21.57
"2387",114293540,"4277",0,0,15.142857142,18.91
"2388",114293125,"4277",0,0,18.428571428,21.04
"2389",114293541,"4277",0,0,15.142857142,20.49
"2390",127746884,"4277",0,0,8.428571428,15.5
"2391",114293537,"4277",1,0,15.857142857,21.65
"2392",114293538,"4277",1,0,15.857142857,22.52
"2393",114293539,"4277",1,0,16.857142857,21.35
"2394",114293119,"4277",0,0,18,18.31
"2395",114293542,"4277",0,0,14.142857142,18.68
"2396",127746884,"4277",0,0,9.428571428,17.03
"2397",114293540,"4277",0,0,17.142857142,18.95
"2398",114293541,"4277",0,0,18.142857142,22.01
"2399",114293542,"4277",0,0,16.142857142,19.13
"2400",127746884,"4277",0,0,12.428571428,18.38
"2401",114293540,"4277",0,0,18.142857142,19.78
"2402",114293541,"4277",0,0,16.142857142,20.49
"2403",127746884,"4277",0,0,10.428571428,16.71
"2404",114293542,"4277",0,0,17.142857142,19.6
"2405",127746884,"4277",0,0,13.428571428,18.44
"2406",114293537,"4277",1,0,17.857142857,21.83
"2407",114293538,"4277",1,0,17.857142857,23.47
"2408",114293539,"4277",1,0,17.857142857,22.05
"2409",114293540,"4277",0,0,16.142857142,19.79
"2410",114293541,"4277",0,0,17.142857142,20.56
"2411",127746884,"4277",0,0,11.428571428,18.04
"2412",114293542,"4277",0,0,18.142857142,19.21
"2413",127746884,"4277",0,0,16.428571428,19.84
"2414",127746884,"4277",0,0,14.428571428,18.56
"2415",127746884,"4277",0,0,17.428571428,19.47
"2416",127746884,"4277",0,0,15.428571428,19.37
"2417",127746884,"4277",0,0,18.428571428,19.48
"2418",114293117,"4277",0,0,7.571428571,10.55
"2419",114293117,"4277",0,0,10.571428571,12.81
"2420",114293117,"4277",0,0,13.571428571,14.33
"2421",114293117,"4277",0,0,16.571428571,15.71
"2422",114293117,"4277",0,0,5.571428571,7.52
"2423",114293117,"4277",0,0,8.571428571,11.41
"2424",114293117,"4277",0,0,11.571428571,13.82
"2425",114293117,"4277",0,0,14.571428571,14.54
"2426",114293117,"4277",0,0,17.571428571,15.94
"2427",114293117,"4277",0,0,6.571428571,9.42
"2428",114293117,"4277",0,0,9.571428571,12.54
"2429",114293117,"4277",0,0,12.571428571,14.16
"2430",114293117,"4277",0,0,15.571428571,14.94
"2431",114293117,"4277",0,0,18.571428571,15.97
"2432",145464896,"4577",1,1,6.857142857,24.08
"2433",145464893,"4577",0,1,7.857142857,5
"2434",145464896,"4577",1,1,7.857142857,25.56
"2435",145464896,"4577",1,1,9.714285714,28.53
"2436",145464896,"4577",1,1,11,30.5
"2437",145464896,"4577",1,1,14.571428571,32.56
"2438",145464896,"4577",1,1,10.571428571,30.84
"2439",145464896,"4577",1,1,10.857142857,30.5
"2440",145464896,"4577",1,1,11.142857142,30.54
"2441",145464896,"4577",1,1,13.714285714,32.09
"2442",145464896,"4577",1,1,12,31.01
"2443",145464897,"4577",0,1,7.285714285,18.33
"2444",145464898,"4577",0,1,7.285714285,17.07
"2445",145464899,"4577",1,1,7.285714285,23.19
"2446",145464897,"4577",0,1,8.142857142,20.6
"2447",145464898,"4577",0,1,8.142857142,18.86
"2448",145464899,"4577",1,1,8.142857142,24.56
"2449",145464897,"4577",0,1,9.714285714,20.41
"2450",145464898,"4577",0,1,9.714285714,19.73
"2451",145464899,"4577",1,1,9.714285714,26.06
"2452",145464899,"4577",1,1,10.285714285,26.11
"2453",145464899,"4577",1,1,10.714285714,27.11
"2454",145464899,"4577",1,1,11,27.32
"2455",145464897,"4577",0,1,11.714285714,21.89
"2456",145464898,"4577",0,1,11.714285714,21.03
"2457",145464899,"4577",1,1,11.714285714,28.03
"2458",145464897,"4577",0,1,10.857142857,21.81
"2459",145464898,"4577",0,1,10.857142857,21.49
"2460",145464897,"4577",0,1,8.857142857,19.75
"2461",145464898,"4577",0,1,8.857142857,19.61
"2462",145464899,"4577",1,1,8.857142857,24.89
"2463",145464902,"4577",0,1,6.714285714,18.54
"2464",145464903,"4577",1,1,6.714285714,23.13
"2465",145464902,"4577",0,1,7.428571428,19.98
"2466",145464903,"4577",1,1,7.428571428,24.02
"2467",145464902,"4577",0,1,10.428571428,25.56
"2468",145464902,"4577",0,1,8.571428571,22.24
"2469",145464903,"4577",1,1,8.571428571,24.97
"2470",145464902,"4577",0,1,9.428571428,23.66
"2471",145464903,"4577",1,1,9.428571428,26.02
"2472",145464902,"4577",0,1,11.285714285,26.26
"2473",145464903,"4577",1,1,10.285714285,26.79
"2474",145464903,"4577",1,1,10.571428571,28.15
"2475",145464903,"4577",1,1,11.285714285,28.96
"2476",145464904,"4577",1,1,6.714285714,20.15
"2477",145464904,"4577",1,1,7.714285714,21.75
"2478",145464904,"4577",1,1,9.857142857,24.08
"2479",145464904,"4577",1,1,9,23.43
"2480",145464904,"4577",1,1,10.571428571,24.9
"2481",145464904,"4577",1,1,10.857142857,25.4
"2482",145464904,"4577",1,1,11.142857142,25.45
"2483",145464897,"4577",0,1,14,23.05
"2484",145464898,"4577",0,1,14,21.75
"2485",145464899,"4577",1,1,14,29.69
"2486",145464902,"4577",0,1,13.285714285,27.6
"2487",145464903,"4577",1,1,13.285714285,28.78
"2488",145464905,"4577",0,1,7.285714285,18.39
"2489",145464906,"4577",0,1,7.285714285,16.77
"2490",145464907,"4577",0,1,7.285714285,18.6
"2491",145464908,"4577",0,1,7.285714285,18.8
"2492",145464897,"4577",0,1,15.285714285,23.5
"2493",145464898,"4577",0,1,15.285714285,22.34
"2494",145464899,"4577",1,1,15.285714285,30.58
"2495",145464905,"4577",0,1,8,18.52
"2496",145464906,"4577",0,1,8,17.72
"2497",145464907,"4577",0,1,8,19.33
"2498",145464908,"4577",0,1,8,20.09
"2499",145464902,"4577",0,1,14.857142857,28.2
"2500",145464903,"4577",1,1,14.857142857,29.51
"2501",145464904,"4577",1,1,14.142857142,31.68
"2502",145464905,"4577",0,1,9.142857142,20.23
"2503",145464906,"4577",0,1,9.142857142,18.67
"2504",145464907,"4577",0,1,9.142857142,20.79
"2505",145464908,"4577",0,1,9.142857142,21.78
"2506",145464904,"4577",1,1,15.142857142,31.7
"2507",145464905,"4577",0,1,10,21.05
"2508",145464906,"4577",0,1,10,19.8
"2509",145464907,"4577",0,1,10,20.95
"2510",145464908,"4577",0,1,10,22.7
"2511",145464909,"4577",1,1,7.142857142,23.87
"2512",145464910,"4577",1,1,7.142857142,24.5
"2513",145464909,"4577",1,1,8.142857142,25.27
"2514",145464910,"4577",1,1,8.142857142,27.14
"2515",145464909,"4577",1,1,9.285714285,25.29
"2516",145464910,"4577",1,1,9.285714285,28.15
"2517",145464905,"4577",0,1,11.285714285,21.36
"2518",145464906,"4577",0,1,11.285714285,20.57
"2519",145464907,"4577",0,1,11.285714285,21.74
"2520",145464908,"4577",0,1,11.285714285,24.31
"2521",145464909,"4577",1,1,10.428571428,27.76
"2522",145464910,"4577",1,1,10.428571428,29.69
"2523",145464909,"4577",1,1,11,28.06
"2524",145464910,"4577",1,1,11,31.28
"2525",145464905,"4577",0,1,12,22.57
"2526",145464906,"4577",0,1,12,28.91
"2527",145464907,"4577",0,1,12,22.75
"2528",145464908,"4577",0,1,12,21.89
"2529",145464909,"4577",1,1,12.285714285,28.77
"2530",145464910,"4577",1,1,12.285714285,32.17
"2531",145464905,"4577",0,1,14,24.05
"2532",145464906,"4577",0,1,14,22.04
"2533",145464907,"4577",0,1,14,23.05
"2534",145464908,"4577",0,1,14,27.58
"2535",145464909,"4577",1,1,14,30.11
"2536",145464910,"4577",1,1,14,32.99
"2537",145464890,"4577",1,1,6.428571428,21.19
"2538",145464891,"4577",1,1,6.428571428,22.98
"2539",145464890,"4577",1,1,7.428571428,23.25
"2540",145464891,"4577",1,1,7.428571428,25.34
"2541",145464890,"4577",1,1,15.285714285,28.55
"2542",145464891,"4577",1,1,15.285714285,34.94
"2543",145464890,"4577",1,1,10.142857142,25.33
"2544",145464891,"4577",1,1,10.142857142,31.27
"2545",145464890,"4577",1,1,10.428571428,25.28
"2546",145464891,"4577",1,1,10.428571428,31.09
"2547",145464890,"4577",1,1,13.571428571,28.13
"2548",145464891,"4577",1,1,13.571428571,35.1
"2549",145464890,"4577",1,1,11.285714285,25.72
"2550",145464891,"4577",1,1,11.285714285,32.22
"2551",145464890,"4577",1,1,9.571428571,25.23
"2552",145464891,"4577",1,1,9.571428571,30.43
"2553",145464892,"4577",0,1,6.714285714,13.13
"2554",145464892,"4577",0,1,7.714285714,14.61
"2555",145464892,"4577",0,1,8.857142857,14.99
"2556",145464892,"4577",0,1,10.714285714,15.72
"2557",145464892,"4577",0,1,13.428571428,14.36
"2558",145464892,"4577",0,1,9.571428571,15.35
"2559",145464892,"4577",0,1,11.714285714,15.47
"2560",145464896,"4577",1,1,8.857142857,27.16
"2561",145464897,"4577",0,1,16,23.05
"2562",145464898,"4577",0,1,16,21.84
"2563",145464899,"4577",1,1,15.714285714,29.9
"2564",145464904,"4577",1,1,16,31.44
"2565",145464905,"4577",0,1,15.428571428,25.21
"2566",145464906,"4577",0,1,15.428571428,22.79
"2567",145464907,"4577",0,1,15.428571428,24.11
"2568",145464908,"4577",0,1,15.428571428,30.25
"2569",145464907,"4577",0,1,15.857142857,23.75
"2570",145464908,"4577",0,1,15.857142857,28.63
"2571",145464905,"4577",0,1,15.857142857,24.99
"2572",145464906,"4577",0,1,15.857142857,22.48
"2573",145464909,"4577",1,1,15.571428571,32.27
"2574",145464910,"4577",1,1,15.571428571,35.95
"2575",145464909,"4577",1,1,16.142857142,31.37
"2576",145464910,"4577",1,1,16.142857142,34.6
"2577",145464890,"4577",1,1,14.714285714,29.86
"2578",145464891,"4577",1,1,14.714285714,36.21
"2579",145464890,"4577",1,1,8.428571428,23.82
"2580",145464891,"4577",1,1,8.428571428,27.74
"2581",145464892,"4577",0,1,15,15
"2582",145464902,"4577",0,1,15.714285714,28.45
"2583",145464903,"4577",1,1,15.857142857,28.86
"2584",130782592,"4855",1,1,4,20.2
"2585",130782592,"4855",1,1,6,25.6
"2586",130782592,"4855",1,1,8,28.1
"2587",130782592,"4855",1,1,8.857142857,29.3
"2588",130782592,"4855",1,1,11,30.8
"2589",130782592,"4855",1,1,11.714285714,30.2
"2590",130782592,"4855",1,1,12.857142857,32.3
"2591",130782592,"4855",1,1,13.857142857,33.2
"2592",130782592,"4855",1,1,14.857142857,33.8
"2593",130782592,"4855",1,1,15.714285714,34.3
"2594",130782521,"4855",1,1,4,18.2
"2595",130782521,"4855",1,1,6,22.7
"2596",130782521,"4855",1,1,8,25.2
"2597",130782521,"4855",1,1,9,26.3
"2598",130782521,"4855",1,1,11,28.4
"2599",130782521,"4855",1,1,12,28.5
"2600",130782521,"4855",1,1,13,29
"2601",130782521,"4855",1,1,14,29.9
"2602",130782521,"4855",1,1,15.142857142,30.3
"2603",130782521,"4855",1,1,16,30.3
"2604",130782520,"4855",1,1,4,19.5
"2605",130782520,"4855",1,1,6,23.5
"2606",130782520,"4855",1,1,8,25.1
"2607",130782520,"4855",1,1,9,25.6
"2608",130782520,"4855",1,1,11,27.7
"2609",130782520,"4855",1,1,12,27.8
"2610",130782520,"4855",1,1,13,28.2
"2611",130782520,"4855",1,1,14,28.5
"2612",130782520,"4855",1,1,15.142857142,29.1
"2613",130782520,"4855",1,1,16,30
"2614",130782517,"4855",1,1,4,20.7
"2615",130782517,"4855",1,1,6,26.3
"2616",130782517,"4855",1,1,8,28.7
"2617",130782517,"4855",1,1,9,28.7
"2618",130782517,"4855",1,1,11,31.1
"2619",130782517,"4855",1,1,12,31.6
"2620",130782517,"4855",1,1,13,32.1
"2621",130782517,"4855",1,1,14,33.1
"2622",130782517,"4855",1,1,15.142857142,34.2
"2623",130782517,"4855",1,1,16,35.2
"2624",130775967,"4855",0,1,4,17.5
"2625",130775967,"4855",0,1,6,20.6
"2626",130775967,"4855",0,1,8,21.9
"2627",130775967,"4855",0,1,9,23
"2628",130775967,"4855",0,1,11,24.3
"2629",130775967,"4855",0,1,12.857142857,24.7
"2630",130775967,"4855",0,1,14,26
"2631",130775967,"4855",0,1,14.857142857,26.4
"2632",130775967,"4855",0,1,15.714285714,27.1
"2633",130775964,"4855",0,1,4,16.9
"2634",130775964,"4855",0,1,6,20.2
"2635",130775964,"4855",0,1,8,21.8
"2636",130775964,"4855",0,1,9,22.6
"2637",130775964,"4855",0,1,11,25
"2638",130775964,"4855",0,1,12.857142857,25.5
"2639",130775964,"4855",0,1,14,26.8
"2640",130775964,"4855",0,1,14.857142857,26.3
"2641",130775964,"4855",0,1,15.714285714,27.5
"2642",130775966,"4855",0,1,4,15
"2643",130775966,"4855",0,1,6,17.5
"2644",130775966,"4855",0,1,8,18.4
"2645",130775966,"4855",0,1,9,18.9
"2646",130775966,"4855",0,1,11,19.7
"2647",130775966,"4855",0,1,12.857142857,20.5
"2648",130775966,"4855",0,1,14,20.9
"2649",130775966,"4855",0,1,14.857142857,20.8
"2650",130775966,"4855",0,1,15.714285714,21.6
"2651",130779051,"4855",0,1,4,17.1
"2652",130779051,"4855",0,1,6,19.4
"2653",130779051,"4855",0,1,8,21.3
"2654",130779051,"4855",0,1,9.142857142,22.1
"2655",130779051,"4855",0,1,11,23.2
"2656",130779051,"4855",0,1,13.142857142,23.7
"2657",130779051,"4855",0,1,14.142857142,23.7
"2658",130779051,"4855",0,1,15.142857142,23.8
"2659",130779051,"4855",0,1,16,24.3
"2660",130779046,"4855",0,1,4,14.6
"2661",130779046,"4855",0,1,6,17.1
"2662",130779046,"4855",0,1,8,19.7
"2663",130779046,"4855",0,1,9.142857142,20.5
"2664",130779046,"4855",0,1,11,21.1
"2665",130779046,"4855",0,1,13.142857142,23.1
"2666",130779046,"4855",0,1,14.142857142,23
"2667",130779046,"4855",0,1,15.142857142,23.1
"2668",130779046,"4855",0,1,16,23.4
"2669",130785100,"4855",0,1,4.142857142,17.5
"2670",130785100,"4855",0,1,6.142857142,20.7
"2671",130785100,"4855",0,1,8.142857142,22.7
"2672",130785100,"4855",0,1,9.142857142,22.7
"2673",130785100,"4855",0,1,11.285714285,24.6
"2674",130785100,"4855",0,1,13.142857142,26.7
"2675",130785100,"4855",0,1,14.428571428,25.1
"2676",130785100,"4855",0,1,15.285714285,25.7
"2677",130785100,"4855",0,1,16.142857142,26.7
"2678",130785098,"4855",0,1,4.142857142,15.1
"2679",130785098,"4855",0,1,6.142857142,19
"2680",130785098,"4855",0,1,8.142857142,20.4
"2681",130785098,"4855",0,1,9.142857142,20.7
"2682",130785098,"4855",0,1,11.285714285,21.7
"2683",130785098,"4855",0,1,13.142857142,23.1
"2684",130785098,"4855",0,1,14.428571428,23.2
"2685",130785098,"4855",0,1,15.285714285,23.2
"2686",130785098,"4855",0,1,16.142857142,23.7
"2687",130779009,"4855",1,1,4,19.3
"2688",130779009,"4855",1,1,6,25.4
"2689",130779009,"4855",1,1,8,27.6
"2690",130779009,"4855",1,1,9,28.3
"2691",130779009,"4855",1,1,11,29
"2692",130779009,"4855",1,1,12,29.5
"2693",130779009,"4855",1,1,13,30.6
"2694",130779009,"4855",1,1,13.714285714,29.9
"2695",130779009,"4855",1,1,15,30.3
"2696",130779009,"4855",1,1,15.857142857,31.3
"2697",130779008,"4855",1,1,4,14.8
"2698",130779008,"4855",1,1,6,22.2
"2699",130779008,"4855",1,1,8,24.6
"2700",130779008,"4855",1,1,9,24.9
"2701",130779008,"4855",1,1,11,26.1
"2702",130779008,"4855",1,1,12,25.9
"2703",130779008,"4855",1,1,13,26.5
"2704",130779008,"4855",1,1,13.714285714,26.2
"2705",130779008,"4855",1,1,15,26.7
"2706",130779008,"4855",1,1,15.857142857,27.6
"2707",130779006,"4855",1,1,4,20.6
"2708",130779006,"4855",1,1,6,27.1
"2709",130779006,"4855",1,1,8,29
"2710",130779006,"4855",1,1,9,29
"2711",130779006,"4855",1,1,11,31.1
"2712",130779006,"4855",1,1,12,31.4
"2713",130779006,"4855",1,1,13,32.9
"2714",130779006,"4855",1,1,13.714285714,31.1
"2715",130779006,"4855",1,1,15,30.2
"2716",130779006,"4855",1,1,15.857142857,34.8
"2717",120705401,"7499",1,0,9.571428571,25.2
"2718",120705401,"7499",1,0,10.428571428,25.6
"2719",120705401,"7499",1,0,11.428571428,26.1
"2720",120705401,"7499",1,0,12.428571428,26.5
"2721",120705401,"7499",1,0,13.428571428,27
"2722",120705401,"7499",1,0,14.428571428,28.2
"2723",120705401,"7499",1,0,15.428571428,30.4
"2724",120705401,"7499",1,0,16.428571428,29.3
"2725",120705407,"7499",1,0,9.571428571,23.8
"2726",120705407,"7499",1,0,10.428571428,25.7
"2727",120705407,"7499",1,0,11.428571428,26.3
"2728",120705407,"7499",1,0,12.428571428,26.1
"2729",120705407,"7499",1,0,13.428571428,27.6
"2730",120705407,"7499",1,0,14.428571428,27.5
"2731",120705407,"7499",1,0,15.428571428,28.3
"2732",120705407,"7499",1,0,16.428571428,28.9
"2733",120705409,"7499",1,0,9.714285714,26.8
"2734",120705409,"7499",1,0,10.571428571,26.9
"2735",120705409,"7499",1,0,11.571428571,27.7
"2736",120705409,"7499",1,0,12.571428571,28.6
"2737",120705409,"7499",1,0,13.571428571,29.3
"2738",120705409,"7499",1,0,14.571428571,30.7
"2739",120705409,"7499",1,0,15.571428571,32.3
"2740",120705409,"7499",1,0,16.571428571,33.2
"2741",120705411,"7499",1,0,9.714285714,21.6
"2742",120705411,"7499",1,0,10.571428571,21.9
"2743",120705411,"7499",1,0,11.571428571,22.7
"2744",120705411,"7499",1,0,12.571428571,23.4
"2745",120705411,"7499",1,0,13.571428571,23.6
"2746",120705411,"7499",1,0,14.571428571,24.7
"2747",120705411,"7499",1,0,15.571428571,25.9
"2748",120705411,"7499",1,0,16.571428571,25.9
"2749",120705413,"7499",1,0,9.714285714,25.8
"2750",120705413,"7499",1,0,10.571428571,25.5
"2751",120705413,"7499",1,0,11.571428571,25.6
"2752",120705413,"7499",1,0,12.571428571,25.7
"2753",120705413,"7499",1,0,13.571428571,26.6
"2754",120705413,"7499",1,0,14.571428571,27.7
"2755",120705413,"7499",1,0,15.571428571,28.2
"2756",120705413,"7499",1,0,16.571428571,28.2
"2757",120705415,"7499",1,0,9.714285714,24.7
"2758",120705415,"7499",1,0,10.571428571,25.6
"2759",120705415,"7499",1,0,11.571428571,26.6
"2760",120705415,"7499",1,0,12.571428571,26.7
"2761",120705415,"7499",1,0,13.571428571,28.4
"2762",120705415,"7499",1,0,14.571428571,29
"2763",120705415,"7499",1,0,15.571428571,31.2
"2764",120705415,"7499",1,0,16.571428571,29.2
"2765",120705417,"7499",1,0,9.714285714,25.1
"2766",120705417,"7499",1,0,10.571428571,25.7
"2767",120705417,"7499",1,0,11.571428571,25.9
"2768",120705417,"7499",1,0,12.571428571,26.7
"2769",120705417,"7499",1,0,13.571428571,27.5
"2770",120705417,"7499",1,0,14.571428571,28.5
"2771",120705417,"7499",1,0,15.571428571,29.8
"2772",120705417,"7499",1,0,16.571428571,30.7
"2773",120705421,"7499",0,0,9.714285714,21.6
"2774",120705421,"7499",0,0,10.571428571,22.1
"2775",120705421,"7499",0,0,11.571428571,23
"2776",120705421,"7499",0,0,12.571428571,22.8
"2777",120705421,"7499",0,0,13.571428571,23.1
"2778",120705421,"7499",0,0,14.571428571,25.6
"2779",120705421,"7499",0,0,15.571428571,25.7
"2780",120705421,"7499",0,0,16.571428571,26.2
"2781",120705425,"7499",0,0,9.714285714,19.7
"2782",120705425,"7499",0,0,10.571428571,20.5
"2783",120705425,"7499",0,0,11.571428571,21.2
"2784",120705425,"7499",0,0,12.571428571,21.5
"2785",120705425,"7499",0,0,13.571428571,21.1
"2786",120705425,"7499",0,0,14.571428571,23.6
"2787",120705425,"7499",0,0,15.571428571,24.4
"2788",120705425,"7499",0,0,16.571428571,25.2
"2789",120705429,"7499",0,0,9.714285714,20.5
"2790",120705429,"7499",0,0,10.571428571,20.4
"2791",120705429,"7499",0,0,11.571428571,21.2
"2792",120705429,"7499",0,0,12.571428571,20.8
"2793",120705429,"7499",0,0,13.571428571,22.4
"2794",120705429,"7499",0,0,14.571428571,23.5
"2795",120705429,"7499",0,0,15.571428571,23.7
"2796",120705429,"7499",0,0,16.571428571,24
"2797",120705431,"7499",0,0,9.714285714,19.6
"2798",120705431,"7499",0,0,10.571428571,19.8
"2799",120705431,"7499",0,0,11.571428571,21.1
"2800",120705431,"7499",0,0,12.571428571,20.6
"2801",120705431,"7499",0,0,13.571428571,21.3
"2802",120705431,"7499",0,0,14.571428571,22.9
"2803",120705431,"7499",0,0,15.571428571,23.5
"2804",120705431,"7499",0,0,16.571428571,22.4
"2805",120705435,"7499",0,0,9.714285714,19.7
"2806",120705435,"7499",0,0,10.571428571,20.5
"2807",120705435,"7499",0,0,11.571428571,21.5
"2808",120705435,"7499",0,0,12.571428571,21.7
"2809",120705435,"7499",0,0,13.571428571,22.5
"2810",120705435,"7499",0,0,14.571428571,23.6
"2811",120705435,"7499",0,0,15.571428571,24
"2812",120705435,"7499",0,0,16.571428571,24
"2813",120705437,"7499",0,0,9.714285714,19.3
"2814",120705437,"7499",0,0,10.571428571,20.7
"2815",120705437,"7499",0,0,11.571428571,21.3
"2816",120705437,"7499",0,0,12.571428571,20.7
"2817",120705437,"7499",0,0,13.571428571,21.6
"2818",120705437,"7499",0,0,14.571428571,22.8
"2819",120705437,"7499",0,0,15.571428571,23.4
"2820",120705437,"7499",0,0,16.571428571,24.5
"2821",120705441,"7499",0,0,8.857142857,19.7
"2822",120705441,"7499",0,0,9.857142857,20.8
"2823",120705441,"7499",0,0,10.857142857,20.7
"2824",120705441,"7499",0,0,11.857142857,21.2
"2825",120705441,"7499",0,0,12.857142857,22.5
"2826",120705441,"7499",0,0,13.857142857,24.2
"2827",120705441,"7499",0,0,14.857142857,24.7
"2828",120705441,"7499",0,0,15.857142857,24.1
"2829",120705443,"7499",0,0,8.857142857,16.3
"2830",120705443,"7499",0,0,9.857142857,18.5
"2831",120705443,"7499",0,0,10.857142857,18.6
"2832",120705443,"7499",0,0,11.857142857,19.1
"2833",120705443,"7499",0,0,12.857142857,20.7
"2834",120705443,"7499",0,0,13.857142857,21.2
"2835",120705443,"7499",0,0,14.857142857,21.8
"2836",120705443,"7499",0,0,15.857142857,21
"2837",120705445,"7499",0,0,8.857142857,17.7
"2838",120705445,"7499",0,0,9.857142857,19.5
"2839",120705445,"7499",0,0,10.857142857,19.5
"2840",120705445,"7499",0,0,11.857142857,20.4
"2841",120705445,"7499",0,0,12.857142857,20.6
"2842",120705445,"7499",0,0,13.857142857,22.8
"2843",120705445,"7499",0,0,14.857142857,22.8
"2844",120705445,"7499",0,0,15.857142857,22.7
"2845",153843555,"9111",0,0,4.857142857,13.77
"2846",153843553,"9111",0,0,4.857142857,16.92
"2847",153843556,"9111",1,0,4.857142857,21.14
"2848",153843554,"9111",0,0,4.857142857,17.3
"2849",153843557,"9111",1,0,4.857142857,17.94
